HERCULES is running
Intialising 
	 Reading input file 
	 Run name: Earth_correct_params_S3.20c_L1_N100_Nm1000_k6_f121_p10_l1_0_1.5
	 Input file read successful
	 Initialisation by reading start file ../../../Corotating_planet_grid/M1.0_fcore0.3_S4.0c/M1.0_fcore0.3_S4.0c_AM0.0/Output/M1.0_fcore0.3_S4.0c_L0_N100_Nm1000_k6_f121_p10_l1_0_1.5_final
	 Initialisation complete
Itterating
	 Main Itteration # 	 convergence 	 a 	 aspect 	 ellipticity 	 l 	 omega_rot 	 Mass error 	 AM error 
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.80129e+11	6.74299e+06	0.000405691	0	-1.17578e-15
	 	 	2	3.24132e-07	3.8013e+11	6.74299e+06	0.000405691	0	1.30643e-16
	 	 	3	8.70456e-08	3.8013e+11	6.74299e+06	0.000405691	0	-6.53213e-16
	 	 	4	2.32376e-08	3.8013e+11	6.74299e+06	0.000405691	0	2.61285e-16
	 	 	5	6.09243e-09	3.8013e+11	6.74299e+06	0.000405691	0	2.61285e-16
	 17	4.57138e-08	6.74299e+06	0.892164	0.451711	0.506309	0.000405691	1.79787e-16	2.61285e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.8013e+11	6.74299e+06	0.000405691	0	1.30643e-16
	 	 	2	1.47813e-07	3.8013e+11	6.74299e+06	0.000405691	0	0
	 	 	3	3.96832e-08	3.8013e+11	6.74299e+06	0.000405691	0	-7.83856e-16
	 	 	4	1.0591e-08	3.8013e+11	6.74299e+06	0.000405691	0	-2.35157e-15
	 	 	5	2.7762e-09	3.8013e+11	6.74299e+06	0.000405691	0	-2.22093e-15
	 18	2.0726e-08	6.74299e+06	0.892164	0.451711	0.50631	0.000405691	0	-2.22093e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.8013e+11	6.74299e+06	0.000405691	0	-3.91928e-16
	 	 	2	6.72931e-08	3.8013e+11	6.74299e+06	0.000405691	0	1.69835e-15
	 	 	3	1.80649e-08	3.8013e+11	6.74299e+06	0.000405691	0	-9.14499e-16
	 	 	4	4.82115e-09	3.8013e+11	6.74299e+06	0.000405691	0	5.22571e-16
	 19	9.50007e-09	6.74299e+06	0.892164	0.451712	0.50631	0.000405691	5.39361e-16	5.22571e-16
Back to main
run time (s) 1755.26
